,url,description,title,label,description_p4,title_p4,desc_p,title_p
53,https://oreillyauto.com,"Check out a variety of auto parts, supplies, and accessories for cars, trucks, and SUVs, as well as boats, trailers, ATVs, and lawn and garden equipment. Find an O'Reilly Auto Parts store near you, learn about store services, and view our current ad, coupons, and promotions. Get free shipping on orders $35.00+ and free in-store pickup for online orders.","O'Reilly Auto Parts | Auto Parts, Batteries & Stores Near You",aman,"['check', 'variety', 'auto', 'part', 'supply', 'accessory', 'car', 'truck', 'suv', 'well', 'boat', 'trailer', 'atvs', 'lawn', 'garden', 'equipment', 'find', 'o reilly', 'auto', 'part', 'store', 'near', 'learn', 'store', 'service', 'view', 'current', 'ad', 'coupon', 'promotion', 'get', 'free', 'shipping', 'order', 'free', 'store', 'pickup', 'online', 'order']","['o reilly', 'auto', 'part', 'auto', 'part', 'battery', 'store', 'near']",check variety auto part supply accessory car truck suv well boat trailer atvs lawn garden equipment find o reilly auto part store near learn store service view current ad coupon promotion get free shipping order free store pickup online order,o reilly auto part auto part battery store near
54,https://autocar.co.uk,"Car news, reviews, opinion and features from Autocar - the world's oldest car publication bringing you everything automotive since 1895",Autocar | Car News and Car Reviews,aman,"['car', 'news', 'review', 'opinion', 'feature', 'autocar', 'world', 'old', 'car', 'publication', 'bring', 'everything', 'automotive', 'since']","['autocar', 'car', 'news', 'car', 'review']",car news review opinion feature autocar world old car publication bring everything automotive since,autocar car news car review
55,https://netcarshow.com,The latest car news as well as a look at the automotive past with the best car pictures and wallpapers.,Cars - All Makes. All Models. - NetCarShow.com,aman,"['late', 'car', 'news', 'well', 'look', 'automotive', 'past', 'best', 'car', 'picture', 'wallpaper']","['car', 'make', 'model', 'netcarshowcom']",late car news well look automotive past best car picture wallpaper,car make model netcarshowcom
56,https://appleinsider.com,"For Apple News, Rumors, Reviews, Prices, and Deals, trust AppleInsider. Serving Apple product enthusiasts since 1997.","Apple News, Rumors, Reviews, Prices & Deals | AppleInsider",aman,"['apple', 'news', 'rumor', 'review', 'price', 'deal', 'trust', 'appleinsider', 'serve', 'apple', 'product', 'enthusiast', 'since']","['apple', 'news', 'rumor', 'review', 'price', 'deal', 'appleinsider']",apple news rumor review price deal trust appleinsider serve apple product enthusiast since,apple news rumor review price deal appleinsider
57,https://uwaterloo.ca,"With more than 42,000+ students attending annually, Waterloo is #1 in Canada for experiential learning and employer-student connections.",Home | University of Waterloo | University of Waterloo,aman,"['student', 'attend', 'annually', 'waterloo', 'canada', 'experiential', 'learn', 'employer', 'student', 'connection']","['home', 'university', 'waterloo', 'university', 'waterloo']",student attend annually waterloo canada experiential learn employer student connection,home university waterloo university waterloo
58,https://maplin.co.uk,"We're back online with a huge range of Smart Home, Security, Gaming, AV, Computing, STEM & more. ✓ Free Home Delivery",maplin | the electronics specialist | FREE delivery over £20! | Maplin,aman,"['back', 'online', 'huge', 'range', 'smart', 'home', 'security', 'game', 'av', 'compute', 'stem', '', 'free', 'home', 'delivery']","['maplin', 'electronics', 'specialist', 'free', 'delivery', '', 'maplin']",back online huge range smart home security game av compute stem  free home delivery,maplin electronics specialist free delivery  maplin
59,https://cambridge.org,"We unlock the potential of millions of people. Our qualiﬁcations, assessments, academic publications and original research spread knowledge and spark enquiry.",Home | Cambridge University Press & Assessment,aman,"['unlock', 'potential', 'million', 'people', 'quali cations', 'assessment', 'academic', 'publication', 'original', 'research', 'spread', 'knowledge', 'spark', 'enquiry']","['home', 'cambridge', 'university', 'press', 'assessment']",unlock potential million people quali cations assessment academic publication original research spread knowledge spark enquiry,home cambridge university press assessment
60,https://spellingcity.com,Improve knowedge of vocabulary words with spelling practice from VocabularySpellingCity. Our engaging phonics games for kids help students become spelling masters.,Vocabulary Words - Spelling Practice - Phonics Games for Kids,aman,"['improve', 'knowedge', 'vocabulary', 'word', 'spell', 'practice', 'vocabularyspellingcity', 'engage', 'phonics', 'game', 'kid', 'help', 'student', 'become', 'spell', 'master']","['vocabulary', 'word', 'spell', 'practice', 'phonics', 'game', 'kid']",improve knowedge vocabulary word spell practice vocabularyspellingcity engage phonics game kid help student become spell master,vocabulary word spell practice phonics game kid
61,https://livescience.com,"Live Science features groundbreaking developments in science, space, technology, health, the environment, our culture and history.","Live Science: The Most Interesting Articles, Mysteries & Discoveries",aman,"['live', 'science', 'feature', 'groundbreaking', 'development', 'science', 'space', 'technology', 'health', 'environment', 'culture', 'history']","['live', 'science', 'interest', 'article', 'mystery', 'discovery']",live science feature groundbreaking development science space technology health environment culture history,live science interest article mystery discovery
62,https://nissanusa.com,"Shop online for the newest Nissan cars, trucks, crossovers, SUVs and electric vehicles. Explore offers, compare models, calculate payments and more.","New Cars, SUVs, Trucks & Electric Vehicles | Nissan USA",aman,"['shop', 'online', 'new', 'nissan', 'car', 'truck', 'crossover', 'suv', 'electric', 'vehicle', 'explore', 'offer', 'compare', 'model', 'calculate', 'payment']","['new', 'car', 'suv', 'truck', 'electric', 'vehicle', 'nissan', 'usa']",shop online new nissan car truck crossover suv electric vehicle explore offer compare model calculate payment,new car suv truck electric vehicle nissan usa
63,https://acs.org,"ACS is one of the world’s largest scientific societies and the premier home of chemistry professionals. Find career opportunities, educational resources and more.",American Chemical Society,aman,"['ac', 'one', 'world', '', 'large', 'scientific', 'society', 'premier', 'home', 'chemistry', 'professional', 'find', 'career', 'opportunity', 'educational', 'resource']","['american', 'chemical', 'society']",ac one world  large scientific society premier home chemistry professional find career opportunity educational resource,american chemical society
64,https://sfsu.edu,"Official site of San Francisco State University, a public urban university with a conscience located in one of the world's most vibrant and beautiful cities. Begin your college search here for world-class undergraduate study, graduate study, scholarly research and community service learning.",San Francisco State University,aman,"['official', 'site', 'san', 'francisco', 'state', 'university', 'public', 'urban', 'university', 'conscience', 'locate', 'one', 'world', 'vibrant', 'beautiful', 'city', 'begin', 'college', 'search', 'world', 'class', 'undergraduate', 'study', 'graduate', 'study', 'scholarly', 'research', 'community', 'service', 'learn']","['san', 'francisco', 'state', 'university']",official site san francisco state university public urban university conscience locate one world vibrant beautiful city begin college search world class undergraduate study graduate study scholarly research community service learn,san francisco state university
65,https://appadvice.com,Latest iPhone/iPad App News and Reviews,AppAdvice - Latest iOS News And Reviews,aman,"['late', 'iphone ipad', 'app', 'news', 'review']","['appadvice', 'late', 'io', 'news', 'review']",late iphone ipad app news review,appadvice late io news review
184,https://sankakucomplex.com,"Anime, manga and games, observed from Japan","Sankaku Complex – Anime, manga and games, observed from Japan",berbahaya,"['anime', 'manga', 'game', 'observe', 'japan']","['sankaku', 'complex', '', 'anime', 'manga', 'game', 'observe', 'japan']",anime manga game observe japan,sankaku complex  anime manga game observe japan
185,https://camfuze.com,"The best free live webcam shows of girls, mature women, couples, amateurs and pornstars. Watch cams of naked models and spy on them. Free to watch and free to chat.",Watch Free Live Female Sex Webcams with XXX Shows on CamFuze.com,berbahaya,"['best', 'free', 'live', 'webcam', 'show', 'girl', 'mature', 'woman', 'couple', 'amateur', 'pornstars', 'watch', 'cam', 'naked', 'model', 'spy', 'free', 'watch', 'free', 'chat']","['watch', 'free', 'live', 'female', 'sex', 'webcam', 'xxx', 'show', 'camfuzecom']",best free live webcam show girl mature woman couple amateur pornstars watch cam naked model spy free watch free chat,watch free live female sex webcam xxx show camfuzecom
186,https://cliphunter.com,Cliphunter delivers free porn movies with a fast porn tube experience.,"Free Porn, Sex Videos, XXX Tube | Cliphunter.com",berbahaya,"['cliphunter', 'delivers', 'free', 'porn', 'movie', 'fast', 'porn', 'tube', 'experience']","['free', 'porn', 'sex', 'video', 'xxx', 'tube', 'cliphuntercom']",cliphunter delivers free porn movie fast porn tube experience,free porn sex video xxx tube cliphuntercom
187,https://eporner.com,"Watch Full HD Porn Videos for free. We have over 3,478,865 full length Hardcore HD Sex Movies in 720p, 1080p and 4K that you can watch online or download.",HD Porn Videos - Full High Definition Movies | EPORNER,berbahaya,"['watch', 'full', 'hd', 'porn', 'video', 'free', 'full', 'length', 'hardcore', 'hd', 'sex', 'movie', 'p', 'p', 'k', 'watch', 'online', 'download']","['hd', 'porn', 'video', 'full', 'high', 'definition', 'movie', 'eporner']",watch full hd porn video free full length hardcore hd sex movie p p k watch online download,hd porn video full high definition movie eporner
188,https://slutroulette.com,Watch live sex cam on the adult cam Chatroulette : Free sex chat with hot cam girls! A live sex cam platform where nude girls put on free cam shows.,Slutroulette – Free live sex cam adult chat version of Chatroulette,berbahaya,"['watch', 'live', 'sex', 'cam', 'adult', 'cam', 'chatroulette', 'free', 'sex', 'chat', 'hot', 'cam', 'girl', 'live', 'sex', 'cam', 'platform', 'nude', 'girl', 'put', 'free', 'cam', 'show']","['slutroulette', '', 'free', 'live', 'sex', 'cam', 'adult', 'chat', 'version', 'chatroulette']",watch live sex cam adult cam chatroulette free sex chat hot cam girl live sex cam platform nude girl put free cam show,slutroulette  free live sex cam adult chat version chatroulette
189,https://gaymaletube.com,GayMaleTube has the hottest gay porn. We cater to all your needs and make you rock hard in seconds. Enter & get off!,Gay Porn @ Gay Male Tube,berbahaya,"['gaymaletube', 'hottest', 'gay', 'porn', 'cater', 'need', 'make', 'rock', 'hard', 'second', 'enter', 'get']","['gay', 'porn', 'gay', 'male', 'tube']",gaymaletube hottest gay porn cater need make rock hard second enter get,gay porn gay male tube
190,https://gelbooru.com,"Millions of FREE hentai and anime videos, images, wallpapers, and more! No account needed, updated constantly!",Gelbooru | Free Anime and Hentai Gallery,berbahaya,"['million', 'free', 'hentai', 'anime', 'video', 'image', 'wallpaper', 'account', 'need', 'update', 'constantly']","['gelbooru', 'free', 'anime', 'hentai', 'gallery']",million free hentai anime video image wallpaper account need update constantly,gelbooru free anime hentai gallery
191,https://elephanttube.com,Free Porn Movies – ElephantTube. Enter and enjoy our large collection of porn. We have millions of FREE porn movies so visit us now!,Free Online Porn Videos :: ElephantTube,berbahaya,"['free', 'porn', 'movie', '', 'elephanttube', 'enter', 'enjoy', 'large', 'collection', 'porn', 'million', 'free', 'porn', 'movie', 'visit', 'u']","['free', 'online', 'porn', 'video', 'elephanttube']",free porn movie  elephanttube enter enjoy large collection porn million free porn movie visit u,free online porn video elephanttube
192,https://realitykings.com,Home of HD reality porn featuring the nicest tits and ass online! The hottest curvy girls in real amateur sex stories are only on REALITYkings.com,Reality Kings - The World's Best Real Porn Site,berbahaya,"['home', 'hd', 'reality', 'porn', 'feature', 'nice', 'tit', 'online', 'hottest', 'curvy', 'girl', 'real', 'amateur', 'sex', 'story', 'realitykingscom']","['reality', 'king', 'world', 'best', 'real', 'porn', 'site']",home hd reality porn feature nice tit online hottest curvy girl real amateur sex story realitykingscom,reality king world best real porn site
193,https://kindgirls.com,Nude girls free pictures and videos,Kindgirls: Nude girls in erotic photos and videos,berbahaya,"['nude', 'girl', 'free', 'picture', 'video']","['kindgirls', 'nude', 'girl', 'erotic', 'photo', 'video']",nude girl free picture video,kindgirls nude girl erotic photo video
194,https://boobpedia.com,"Boobpedia is a user-editable encyclopedia of women with big tits. Look up your favourite busty nude models and porn stars, or discover new favourites.",Big Tits - Boobpedia,berbahaya,"['boobpedia', 'user', 'editable', 'encyclopedia', 'woman', 'big', 'tit', 'look', 'favourite', 'busty', 'nude', 'model', 'porn', 'star', 'discover', 'new', 'favourite']","['big', 'tit', 'boobpedia']",boobpedia user editable encyclopedia woman big tit look favourite busty nude model porn star discover new favourite,big tit boobpedia
195,https://imagefap.com,"Browse millions of hot free porn pics, sex GIFs, hot nude photo galleries, amateur XXX photos only on ImageFap, the world's largest porn pic sharing community.","Free Porn Pics, Adult Photos, XXX Images & Sex GIFs | ImageFap",berbahaya,"['browse', 'million', 'hot', 'free', 'porn', 'pic', 'sex', 'gifs', 'hot', 'nude', 'photo', 'gallery', 'amateur', 'xxx', 'photo', 'imagefap', 'world', 'large', 'porn', 'pic', 'share', 'community']","['free', 'porn', 'pic', 'adult', 'photo', 'xxx', 'image', 'sex', 'gifs', 'imagefap']",browse million hot free porn pic sex gifs hot nude photo gallery amateur xxx photo imagefap world large porn pic share community,free porn pic adult photo xxx image sex gifs imagefap
196,https://vintage-erotica-forum.com,"Vintage Erotica Forums - #1 Vintage & Classic erotica forum on the web, over 400000 members!",Vintage Erotica Forums,berbahaya,"['vintage', 'erotica', 'forum', 'vintage', 'classic', 'erotica', 'forum', 'web', 'member']","['vintage', 'erotica', 'forum']",vintage erotica forum vintage classic erotica forum web member,vintage erotica forum
